race_date,race_no,race_country,dividends,last_updated
2017-11-11,4,HK,"{""quartet"": [{""dividend"": 61428.0, ""combination"": [5, 11, 2, 14]}], ""qpl"": [{""dividend"": 152.5, ""combination"": [5, 11]}, {""dividend"": 100.5, ""combination"": [2, 5]}, {""dividend"": 203.0, ""combination"": [2, 11]}], ""quinella"": [{""dividend"": 465.5, ""combination"": [5, 11]}], ""win"": [{""dividend"": 51.5, ""combination"": [5]}], ""tierce"": [{""dividend"": 7453.0, ""combination"": [5, 11, 2]}], ""null"": [], ""pla"": [{""dividend"": 19.5, ""combination"": [5]}, {""dividend"": 35.5, ""combination"": [11]}, {""dividend"": 30.0, ""combination"": [2]}]}",2017-11-12 00:05:32.504436
2017-11-11,9,HK,"{""quartet"": [{""dividend"": 7986.0, ""combination"": [1, 7, 2, 4]}], ""qpl"": [{""dividend"": 36.5, ""combination"": [1, 7]}, {""dividend"": 39.5, ""combination"": [1, 2]}, {""dividend"": 52.5, ""combination"": [2, 7]}], ""quinella"": [{""dividend"": 81.0, ""combination"": [1, 7]}], ""win"": [{""dividend"": 40.0, ""combination"": [1]}], ""tierce"": [{""dividend"": 898.0, ""combination"": [1, 7, 2]}], ""null"": [], ""pla"": [{""dividend"": 16.0, ""combination"": [1]}, {""dividend"": 17.0, ""combination"": [7]}, {""dividend"": 22.5, ""combination"": [2]}]}",2017-11-12 00:06:11.728739
2017-11-11,7,HK,"{""quartet"": [{""dividend"": 6671.0, ""combination"": [3, 8, 5, 7]}], ""qpl"": [{""dividend"": 54.0, ""combination"": [3, 8]}, {""dividend"": 30.0, ""combination"": [3, 5]}, {""dividend"": 98.0, ""combination"": [5, 8]}], ""quinella"": [{""dividend"": 154.0, ""combination"": [3, 8]}], ""win"": [{""dividend"": 27.5, ""combination"": [3]}], ""tierce"": [{""dividend"": 1017.0, ""combination"": [3, 8, 5]}], ""null"": [], ""pla"": [{""dividend"": 12.5, ""combination"": [3]}, {""dividend"": 32.0, ""combination"": [8]}, {""dividend"": 16.0, ""combination"": [5]}]}",2017-11-12 00:06:49.552886
2017-11-11,1,HK,"{""quartet"": [{""dividend"": 47334.0, ""combination"": [5, 12, 3, 10]}], ""qpl"": [{""dividend"": 115.0, ""combination"": [5, 12]}, {""dividend"": 215.5, ""combination"": [3, 5]}, {""dividend"": 96.5, ""combination"": [3, 12]}], ""quinella"": [{""dividend"": 301.0, ""combination"": [5, 12]}], ""win"": [{""dividend"": 105.0, ""combination"": [5]}], ""tierce"": [{""dividend"": 7534.0, ""combination"": [5, 12, 3]}], ""null"": [], ""pla"": [{""dividend"": 37.5, ""combination"": [5]}, {""dividend"": 17.5, ""combination"": [12]}, {""dividend"": 26.5, ""combination"": [3]}]}",2017-11-12 00:07:10.821814
2017-11-11,10,HK,"{""quartet"": [{""dividend"": 47746.0, ""combination"": [3, 5, 11, 6]}], ""qpl"": [{""dividend"": 35.5, ""combination"": [3, 5]}, {""dividend"": 295.5, ""combination"": [3, 11]}, {""dividend"": 378.0, ""combination"": [5, 11]}], ""quinella"": [{""dividend"": 73.5, ""combination"": [3, 5]}], ""win"": [{""dividend"": 32.0, ""combination"": [3]}], ""tierce"": [{""dividend"": 4939.0, ""combination"": [3, 5, 11]}], ""null"": [], ""pla"": [{""dividend"": 13.0, ""combination"": [3]}, {""dividend"": 18.0, ""combination"": [5]}, {""dividend"": 137.5, ""combination"": [11]}]}",2017-11-12 00:07:51.194003
2017-11-11,2,HK,"{""quartet"": [{""dividend"": 200600.0, ""combination"": [14, 10, 11, 1]}], ""qpl"": [{""dividend"": 367.0, ""combination"": [10, 14]}, {""dividend"": 255.5, ""combination"": [11, 14]}, {""dividend"": 179.5, ""combination"": [10, 11]}], ""quinella"": [{""dividend"": 2017.5, ""combination"": [10, 14]}], ""win"": [{""dividend"": 359.5, ""combination"": [14]}], ""tierce"": [{""dividend"": 29769.0, ""combination"": [14, 10, 11]}], ""null"": [], ""pla"": [{""dividend"": 70.0, ""combination"": [14]}, {""dividend"": 50.5, ""combination"": [10]}, {""dividend"": 24.5, ""combination"": [11]}]}",2017-11-12 00:08:21.649407
2017-11-11,3,HK,"{""quartet"": [{""dividend"": 7441.0, ""combination"": [14, 3, 6, 8]}], ""qpl"": [{""dividend"": 25.0, ""combination"": [3, 14]}, {""dividend"": 59.0, ""combination"": [6, 14]}, {""dividend"": 96.5, ""combination"": [3, 6]}], ""quinella"": [{""dividend"": 52.5, ""combination"": [3, 14]}], ""win"": [{""dividend"": 27.0, ""combination"": [14]}], ""tierce"": [{""dividend"": 571.0, ""combination"": [14, 3, 6]}], ""null"": [], ""pla"": [{""dividend"": 13.0, ""combination"": [14]}, {""dividend"": 15.5, ""combination"": [3]}, {""dividend"": 36.5, ""combination"": [6]}]}",2017-11-12 00:08:54.817045
2017-11-11,5,HK,"{""quartet"": [{""dividend"": 11533.0, ""combination"": [9, 5, 6, 11]}], ""qpl"": [{""dividend"": 28.0, ""combination"": [5, 9]}, {""dividend"": 110.5, ""combination"": [6, 9]}, {""dividend"": 55.0, ""combination"": [5, 6]}], ""quinella"": [{""dividend"": 44.5, ""combination"": [5, 9]}], ""win"": [{""dividend"": 52.0, ""combination"": [9]}], ""tierce"": [{""dividend"": 1154.0, ""combination"": [9, 5, 6]}], ""null"": [], ""pla"": [{""dividend"": 16.0, ""combination"": [9]}, {""dividend"": 11.5, ""combination"": [5]}, {""dividend"": 39.0, ""combination"": [6]}]}",2017-11-12 00:09:26.785744
2017-11-11,6,HK,"{""quartet"": [{""dividend"": 17008.0, ""combination"": [7, 3, 8, 2]}], ""qpl"": [{""dividend"": 38.0, ""combination"": [3, 7]}, {""dividend"": 178.0, ""combination"": [7, 8]}, {""dividend"": 130.5, ""combination"": [3, 8]}], ""quinella"": [{""dividend"": 88.0, ""combination"": [3, 7]}], ""win"": [{""dividend"": 48.5, ""combination"": [7]}], ""tierce"": [{""dividend"": 3444.0, ""combination"": [7, 3, 8]}], ""null"": [], ""pla"": [{""dividend"": 17.5, ""combination"": [7]}, {""dividend"": 14.5, ""combination"": [3]}, {""dividend"": 45.5, ""combination"": [8]}]}",2017-11-12 00:09:58.270969
2017-11-15,2,HK,"{""pla"": [{""dividend"": 18.5, ""combination"": [2]}, {""dividend"": 36.0, ""combination"": [6]}, {""dividend"": 45.5, ""combination"": [5]}], ""qpl"": [{""dividend"": 129.5, ""combination"": [2, 6]}, {""dividend"": 153.5, ""combination"": [2, 5]}, {""dividend"": 241.5, ""combination"": [5, 6]}], ""win"": [{""dividend"": 76.0, ""combination"": [2]}], ""tierce"": [{""dividend"": 7177.0, ""combination"": [2, 6, 5]}], ""null"": [], ""quartet"": [{""dividend"": 51985.0, ""combination"": [2, 6, 5, 9]}], ""quinella"": [{""dividend"": 412.5, ""combination"": [2, 6]}]}",2017-11-16 00:05:03.754934
2017-11-15,3,HK,"{""pla"": [{""dividend"": 12.0, ""combination"": [3]}, {""dividend"": 41.0, ""combination"": [4]}, {""dividend"": 33.0, ""combination"": [5]}], ""qpl"": [{""dividend"": 75.0, ""combination"": [3, 4]}, {""dividend"": 71.0, ""combination"": [3, 5]}, {""dividend"": 199.5, ""combination"": [4, 5]}], ""win"": [{""dividend"": 29.0, ""combination"": [3]}], ""tierce"": [{""dividend"": 2319.0, ""combination"": [3, 4, 5]}], ""null"": [], ""quartet"": [{""dividend"": 20829.0, ""combination"": [3, 4, 5, 2]}], ""quinella"": [{""dividend"": 224.0, ""combination"": [3, 4]}]}",2017-11-16 00:05:40.321634
2017-11-15,4,HK,"{""pla"": [{""dividend"": 25.0, ""combination"": [11]}, {""dividend"": 15.0, ""combination"": [7]}, {""dividend"": 26.5, ""combination"": [4]}], ""qpl"": [{""dividend"": 47.5, ""combination"": [7, 11]}, {""dividend"": 111.5, ""combination"": [4, 11]}, {""dividend"": 66.5, ""combination"": [4, 7]}], ""win"": [{""dividend"": 81.0, ""combination"": [11]}], ""tierce"": [{""dividend"": 1676.0, ""combination"": [11, 7, 4]}], ""null"": [], ""quartet"": [{""dividend"": 33712.0, ""combination"": [11, 7, 4, 9]}], ""quinella"": [{""dividend"": 122.0, ""combination"": [7, 11]}]}",2017-11-16 00:06:03.660415
2017-11-15,5,HK,"{""pla"": [{""dividend"": 54.5, ""combination"": [11]}, {""dividend"": 18.5, ""combination"": [12]}, {""dividend"": 13.0, ""combination"": [3]}], ""qpl"": [{""dividend"": 150.0, ""combination"": [11, 12]}, {""dividend"": 99.0, ""combination"": [3, 11]}, {""dividend"": 31.0, ""combination"": [3, 12]}], ""win"": [{""dividend"": 253.0, ""combination"": [11]}], ""tierce"": [{""dividend"": 5384.0, ""combination"": [11, 12, 3]}], ""null"": [], ""quartet"": [{""dividend"": 14965.0, ""combination"": [11, 12, 3, 6]}], ""quinella"": [{""dividend"": 638.0, ""combination"": [11, 12]}]}",2017-11-16 00:06:36.303903
2017-11-15,1,HK,"{""pla"": [{""dividend"": 82.5, ""combination"": [9]}, {""dividend"": 36.5, ""combination"": [5]}, {""dividend"": 48.0, ""combination"": [6]}], ""qpl"": [{""dividend"": 569.5, ""combination"": [5, 9]}, {""dividend"": 532.5, ""combination"": [6, 9]}, {""dividend"": 317.0, ""combination"": [5, 6]}], ""win"": [{""dividend"": 338.0, ""combination"": [9]}], ""tierce"": [{""dividend"": 55109.0, ""combination"": [9, 5, 6]}], ""null"": [], ""quartet"": [{""dividend"": 257580.0, ""combination"": [9, 5, 6, 12]}], ""quinella"": [{""dividend"": 2234.5, ""combination"": [5, 9]}]}",2017-11-16 00:07:14.976264
2017-11-15,8,HK,"{""pla"": [{""dividend"": 20.0, ""combination"": [10]}, {""dividend"": 14.0, ""combination"": [5]}, {""dividend"": 27.0, ""combination"": [3]}], ""qpl"": [{""dividend"": 36.5, ""combination"": [5, 10]}, {""dividend"": 114.0, ""combination"": [3, 10]}, {""dividend"": 50.5, ""combination"": [3, 5]}], ""win"": [{""dividend"": 54.5, ""combination"": [10]}], ""tierce"": [{""dividend"": 1435.0, ""combination"": [10, 5, 3]}], ""null"": [], ""quartet"": [{""dividend"": 8936.0, ""combination"": [10, 5, 3, 8]}], ""quinella"": [{""dividend"": 90.0, ""combination"": [5, 10]}]}",2017-11-16 00:08:24.235345
2017-11-15,6,HK,"{""pla"": [{""dividend"": 13.0, ""combination"": [4]}, {""dividend"": 11.5, ""combination"": [12]}, {""dividend"": 47.5, ""combination"": [11]}], ""qpl"": [{""dividend"": 19.0, ""combination"": [4, 12]}, {""dividend"": 64.5, ""combination"": [4, 11]}, {""dividend"": 88.5, ""combination"": [11, 12]}], ""win"": [{""dividend"": 21.5, ""combination"": [4]}], ""tierce"": [{""dividend"": 653.0, ""combination"": [4, 12, 11]}], ""null"": [], ""quartet"": [{""dividend"": 3157.0, ""combination"": [4, 12, 11, 9]}], ""quinella"": [{""dividend"": 37.0, ""combination"": [4, 12]}]}",2017-11-16 00:08:55.109549
2017-11-15,7,HK,"{""pla"": [{""dividend"": 38.0, ""combination"": [7]}, {""dividend"": 16.0, ""combination"": [10]}, {""dividend"": 18.5, ""combination"": [2]}], ""qpl"": [{""dividend"": 103.0, ""combination"": [7, 10]}, {""dividend"": 135.0, ""combination"": [2, 7]}, {""dividend"": 55.0, ""combination"": [2, 10]}], ""win"": [{""dividend"": 108.5, ""combination"": [7]}], ""tierce"": [{""dividend"": 3346.0, ""combination"": [7, 10, 2]}], ""null"": [], ""quartet"": [{""dividend"": 38650.0, ""combination"": [7, 10, 2, 11]}], ""quinella"": [{""dividend"": 269.0, ""combination"": [7, 10]}]}",2017-11-16 00:09:30.388505
2017-11-19,1,HK,"{""qpl"": [{""combination"": [1, 6], ""dividend"": 102.0}, {""combination"": [6, 14], ""dividend"": 70.5}, {""combination"": [1, 14], ""dividend"": 42.5}], ""tierce"": [{""combination"": [6, 1, 14], ""dividend"": 2576.0}], ""pla"": [{""combination"": [6], ""dividend"": 26.5}, {""combination"": [1], ""dividend"": 21.0}, {""combination"": [14], ""dividend"": 16.5}], ""quartet"": [{""combination"": [6, 1, 14, 11], ""dividend"": 6883.0}], ""quinella"": [{""combination"": [1, 6], ""dividend"": 359.5}], ""null"": [], ""win"": [{""combination"": [6], ""dividend"": 111.5}]}",2017-11-20 00:05:04.053246
2017-11-19,2,HK,"{""qpl"": [{""combination"": [5, 8], ""dividend"": 198.5}, {""combination"": [2, 8], ""dividend"": 478.0}, {""combination"": [2, 5], ""dividend"": 333.5}], ""tierce"": [{""combination"": [8, 5, 2], ""dividend"": 27594.0}], ""pla"": [{""combination"": [8], ""dividend"": 46.5}, {""combination"": [5], ""dividend"": 30.5}, {""combination"": [2], ""dividend"": 52.0}], ""quartet"": [{""combination"": [8, 5, 2, 1], ""dividend"": 219366.0}], ""quinella"": [{""combination"": [5, 8], ""dividend"": 729.5}], ""null"": [], ""win"": [{""combination"": [8], ""dividend"": 184.5}]}",2017-11-20 00:05:40.042566
2017-11-19,3,HK,"{""qpl"": [{""combination"": [11, 14], ""dividend"": 76.5}, {""combination"": [9, 11], ""dividend"": 388.0}, {""combination"": [9, 14], ""dividend"": 286.0}], ""tierce"": [{""combination"": [11, 14, 9], ""dividend"": 12484.0}], ""pla"": [{""combination"": [11], ""dividend"": 24.0}, {""combination"": [14], ""dividend"": 20.5}, {""combination"": [9], ""dividend"": 64.0}], ""quartet"": [{""combination"": [11, 14, 9, 5], ""dividend"": 117997.0}], ""quinella"": [{""combination"": [11, 14], ""dividend"": 251.0}], ""null"": [], ""win"": [{""combination"": [11], ""dividend"": 89.5}]}",2017-11-20 00:06:12.937706
2017-11-19,4,HK,"{""qpl"": [{""combination"": [8, 13], ""dividend"": 338.0}, {""combination"": [4, 13], ""dividend"": 120.0}, {""combination"": [4, 8], ""dividend"": 83.0}], ""tierce"": [{""combination"": [13, 8, 4], ""dividend"": 21025.0}], ""pla"": [{""combination"": [13], ""dividend"": 56.5}, {""combination"": [8], ""dividend"": 37.5}, {""combination"": [4], ""dividend"": 14.0}], ""quartet"": [{""combination"": [13, 8, 4, 12], ""dividend"": 195853.0}], ""quinella"": [{""combination"": [8, 13], ""dividend"": 1393.5}], ""null"": [], ""win"": [{""combination"": [13], ""dividend"": 179.5}]}",2017-11-20 00:06:52.020444
2017-11-19,5,HK,"{""qpl"": [{""combination"": [2, 4], ""dividend"": 35.0}, {""combination"": [2, 12], ""dividend"": 30.0}, {""combination"": [4, 12], ""dividend"": 49.0}], ""tierce"": [{""combination"": [2, 4, 12], ""dividend"": 577.0}], ""pla"": [{""combination"": [2], ""dividend"": 15.5}, {""combination"": [4], ""dividend"": 20.5}, {""combination"": [12], ""dividend"": 15.5}], ""quartet"": [{""combination"": [2, 4, 12, 9], ""dividend"": 8242.0}], ""quinella"": [{""combination"": [2, 4], ""dividend"": 85.0}], ""null"": [], ""win"": [{""combination"": [2], ""dividend"": 31.5}]}",2017-11-20 00:07:18.791060
2017-11-19,6,HK,"{""qpl"": [{""combination"": [1, 3], ""dividend"": 19.0}, {""combination"": [1, 5], ""dividend"": 33.0}, {""combination"": [3, 5], ""dividend"": 34.5}], ""tierce"": [{""combination"": [1, 3, 5], ""dividend"": 212.0}], ""pla"": [{""combination"": [1], ""dividend"": 12.5}, {""combination"": [3], ""dividend"": 12.0}, {""combination"": [5], ""dividend"": 20.0}], ""quartet"": [{""combination"": [1, 3, 5, 4], ""dividend"": 365.0}], ""quinella"": [{""combination"": [1, 3], ""dividend"": 40.0}], ""null"": [], ""win"": [{""combination"": [1], ""dividend"": 22.5}]}",2017-11-20 00:07:47.603341
2017-11-19,7,HK,"{""qpl"": [{""combination"": [2, 6], ""dividend"": 36.0}, {""combination"": [2, 9], ""dividend"": 87.0}, {""combination"": [6, 9], ""dividend"": 156.0}], ""tierce"": [{""combination"": [2, 6, 9], ""dividend"": 1966.0}], ""pla"": [{""combination"": [2], ""dividend"": 13.5}, {""combination"": [6], ""dividend"": 22.0}, {""combination"": [9], ""dividend"": 38.5}], ""quartet"": [{""combination"": [2, 6, 9, 5], ""dividend"": 22822.0}], ""quinella"": [{""combination"": [2, 6], ""dividend"": 139.0}], ""null"": [], ""win"": [{""combination"": [2], ""dividend"": 32.0}]}",2017-11-20 00:08:00.154580
2017-11-19,10,HK,"{""qpl"": [{""combination"": [1, 4], ""dividend"": 224.0}, {""combination"": [1, 10], ""dividend"": 42.5}, {""combination"": [4, 10], ""dividend"": 505.0}], ""tierce"": [{""combination"": [1, 4, 10], ""dividend"": 6317.0}], ""pla"": [{""combination"": [1], ""dividend"": 12.0}, {""combination"": [4], ""dividend"": 117.0}, {""combination"": [10], ""dividend"": 25.5}], ""quartet"": [{""combination"": [1, 4, 10, 7], ""dividend"": 25712.0}], ""quinella"": [{""combination"": [1, 4], ""dividend"": 767.0}], ""null"": [], ""win"": [{""combination"": [1], ""dividend"": 28.5}]}",2017-11-20 00:08:24.418154
2017-11-19,8,HK,"{""qpl"": [{""combination"": [2, 6], ""dividend"": 73.5}, {""combination"": [4, 6], ""dividend"": 42.5}, {""combination"": [2, 4], ""dividend"": 90.5}], ""tierce"": [{""combination"": [6, 2, 4], ""dividend"": 1071.0}], ""pla"": [{""combination"": [6], ""dividend"": 15.0}, {""combination"": [2], ""dividend"": 26.0}, {""combination"": [4], ""dividend"": 21.5}], ""quartet"": [{""combination"": [6, 2, 4, 1], ""dividend"": 2873.0}], ""quinella"": [{""combination"": [2, 6], ""dividend"": 179.5}], ""null"": [], ""win"": [{""combination"": [6], ""dividend"": 37.5}]}",2017-11-20 00:08:58.761918
2017-11-19,9,HK,"{""qpl"": [{""combination"": [3, 8], ""dividend"": 286.5}, {""combination"": [2, 3], ""dividend"": 310.0}, {""combination"": [2, 8], ""dividend"": 23.5}], ""tierce"": [{""combination"": [3, 8, 2], ""dividend"": 11855.0}], ""pla"": [{""combination"": [3], ""dividend"": 106.5}, {""combination"": [8], ""dividend"": 13.5}, {""combination"": [2], ""dividend"": 13.0}], ""quartet"": [{""combination"": [3, 8, 2, 12], ""dividend"": 87959.0}], ""quinella"": [{""combination"": [3, 8], ""dividend"": 1318.0}], ""null"": [], ""win"": [{""combination"": [3], ""dividend"": 863.0}]}",2017-11-20 00:09:23.209624
2017-11-22,3,HK,"{""win"": [{""dividend"": 58.5, ""combination"": [2]}], ""quinella"": [{""dividend"": 366.0, ""combination"": [2, 8]}], ""null"": [], ""qpl"": [{""dividend"": 123.0, ""combination"": [2, 8]}, {""dividend"": 68.0, ""combination"": [2, 11]}, {""dividend"": 78.5, ""combination"": [8, 11]}], ""tierce"": [{""dividend"": 3465.0, ""combination"": [2, 8, 11]}], ""quartet"": [{""dividend"": 113233.0, ""combination"": [2, 8, 11, 9]}], ""pla"": [{""dividend"": 19.0, ""combination"": [2]}, {""dividend"": 26.0, ""combination"": [8]}, {""dividend"": 20.0, ""combination"": [11]}]}",2017-11-23 00:05:04.479306
2017-11-22,1,HK,"{""win"": [{""dividend"": 196.5, ""combination"": [7]}], ""quinella"": [{""dividend"": 905.5, ""combination"": [6, 7]}], ""null"": [], ""qpl"": [{""dividend"": 247.5, ""combination"": [6, 7]}, {""dividend"": 139.0, ""combination"": [1, 7]}, {""dividend"": 57.5, ""combination"": [1, 6]}], ""tierce"": [{""dividend"": 8637.0, ""combination"": [7, 6, 1]}], ""quartet"": [{""dividend"": 62629.0, ""combination"": [7, 6, 1, 2]}], ""pla"": [{""dividend"": 49.5, ""combination"": [7]}, {""dividend"": 26.5, ""combination"": [6]}, {""dividend"": 17.0, ""combination"": [1]}]}",2017-11-23 00:05:37.761528
2017-11-22,4,HK,"{""win"": [{""dividend"": 154.0, ""combination"": [2]}], ""quinella"": [{""dividend"": 653.0, ""combination"": [2, 12]}], ""null"": [], ""qpl"": [{""dividend"": 186.0, ""combination"": [2, 12]}, {""dividend"": 468.0, ""combination"": [2, 8]}, {""dividend"": 342.0, ""combination"": [8, 12]}], ""tierce"": [{""dividend"": 39197.0, ""combination"": [2, 12, 8]}], ""quartet"": [{""dividend"": 244721.0, ""combination"": [2, 12, 8, 7]}], ""pla"": [{""dividend"": 53.0, ""combination"": [2]}, {""dividend"": 25.5, ""combination"": [12]}, {""dividend"": 94.5, ""combination"": [8]}]}",2017-11-23 00:06:22.129017
2017-11-22,6,HK,"{""win"": [{""dividend"": 38.5, ""combination"": [8]}], ""quinella"": [{""dividend"": 497.0, ""combination"": [6, 8]}], ""null"": [], ""qpl"": [{""dividend"": 134.0, ""combination"": [6, 8]}, {""dividend"": 106.0, ""combination"": [3, 8]}, {""dividend"": 286.0, ""combination"": [3, 6]}], ""tierce"": [{""dividend"": 6984.0, ""combination"": [8, 6, 3]}], ""quartet"": [{""dividend"": 53304.0, ""combination"": [8, 6, 3, 2]}], ""pla"": [{""dividend"": 17.0, ""combination"": [8]}, {""dividend"": 48.0, ""combination"": [6]}, {""dividend"": 47.5, ""combination"": [3]}]}",2017-11-23 00:06:49.628178
2017-11-22,7,HK,"{""win"": [{""dividend"": 71.0, ""combination"": [1]}], ""quinella"": [{""dividend"": 256.0, ""combination"": [1, 4]}], ""null"": [], ""qpl"": [{""dividend"": 100.0, ""combination"": [1, 4]}, {""dividend"": 77.0, ""combination"": [1, 7]}, {""dividend"": 46.5, ""combination"": [4, 7]}], ""tierce"": [{""dividend"": 2033.0, ""combination"": [1, 4, 7]}], ""quartet"": [{""dividend"": 10057.0, ""combination"": [1, 4, 7, 10]}], ""pla"": [{""dividend"": 27.0, ""combination"": [1]}, {""dividend"": 22.0, ""combination"": [4]}, {""dividend"": 16.0, ""combination"": [7]}]}",2017-11-23 00:07:12.215416
