race_date,race_no,race_location,race_country,race_id,race_time,track,race_class,course,going,distance,rating,horse_list,results_available,last_updated
2016-11-18 00:00:00.000000,8,S,SG,4587,21:55,Poly,SHA TIN STAKES CLASS 4 (1),,GOOD,1000,,"44322,42867,42748,44403,43220,44277,38307,42891,43688,42605,42500,42754",1,2016-11-19 00:18:16.643829
2016-10-19 00:00:00.000000,4,HV,HK,,21:00,Turf,4,C,Good To Yielding,1200,60-40,"M199,T207,T031,T140,T205,V262,S256,T054,V143,T027,P205,N348",1,2016-10-20 00:08:40.561690
2016-10-19 00:00:00.000000,2,HV,HK,,20:00,Turf,5,C,Yielding,1800,40-15,"T413,P088,P415,S423,S408,T261,S205,P407,T329,N192,P128,S050",1,2016-10-20 00:09:32.334220
2016-10-19 00:00:00.000000,5,HV,HK,,21:30,Turf,3,C,Good To Yielding,1650,80-60,"S247,T379,V246,N394,V089,T421,P189,V270,P119,T354",1,2016-10-20 00:06:37.063963
2016-10-16 00:00:00.000000,1,ST,HK,4579,12:30,Turf,4 (Restricted),C,Good To Firm,1000,60-40,"V347,A051,V259,V049,V303,V307,V367,V305,V364,V145,V313,V228",1,2016-10-17 02:19:40.196979
2016-10-16 00:00:00.000000,8,ST,HK,,16:10,AWT,3,,Good,1200,80-60,"T306,T254,T083,V266,P018,V020,S066,P400,V182,T218,V218,S238",1,2016-10-17 02:23:14.714938
2016-10-19 00:00:00.000000,6,HV,HK,,22:00,Turf,4,C,Good To Yielding,1650,60-40,"P021,S073,V105,T383,T401,T056,T314,N294,V179,V205,N284,S300",1,2016-10-20 00:10:21.006870
2016-10-19 00:00:00.000000,7,HV,HK,,22:30,Turf,3,C,Good,1200,80-60,"T426,T341,V052,P099,V291,V226,S276,P287,S200,T423,S204,N436",1,2016-10-20 00:11:06.196814
2016-10-19 00:00:00.000000,8,HV,HK,,22:55,Turf,3,C,Good To Yielding,1200,80-60,"V362,S172,T100,T262,V247,N111,T347,P120,S420,T196,S044,S348",1,2016-10-20 00:11:49.009189
2016-10-21 00:00:00.000000,2,S,SG,4580,18:50,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),,GOOD,1100,,"44322,43961,44337,44336,44394,44438,44235,44108,44400",1,2016-10-22 00:14:31.494315
2016-10-23 00:00:00.000000,1,ST,HK,,13:00,AWT,5,,Good,1200,40-0,"T045,N405,P401,S124,T429,V027,P260,S350,N330,T295,S368,P269,P066",1,2016-10-24 02:23:37.717444
2016-10-21 00:00:00.000000,9,S,SG,4580,22:20,Turf,CLASS 4,D (SC),GOOD,1400,,"44048,43404,43354,43580,43702,44002,43383,42671,42390,44287,44072,43460",1,2016-10-22 00:15:35.808828
2016-10-26 00:00:00.000000,2,HV,HK,,19:45,Turf,5,C+3,Good To Firm,1650,40-0,"T282,S246,T261,P001,T071,N156,T436,T393,P046,T019,S381,S351",1,2016-10-27 15:12:14.311193
2016-10-23 00:00:00.000000,3,ST,HK,,14:00,Turf,4,A,Good,1400,60-40,"V321,T265,T224,V156,S241,S344,V258,V202,V161,T298,V164,V056,V323,P030",1,2016-10-24 02:24:13.030956
2016-10-23 00:00:00.000000,5,S,SG,4581,14:45,Turf,CLASS 5,E (SC),GOOD,1600,,"43414,43605,42611,43645,39774,43794,43708,42882,43082,43755,43130",1,2016-10-24 00:27:29.933817
2016-10-23 00:00:00.000000,6,S,SG,4581,15:20,Poly,CLASS 4 (2),,GOOD,1200,,"43570,43463,43831,44325,43290,42765,43104,43212,43078,42195,41993",1,2016-10-24 00:27:38.615426
2016-10-23 00:00:00.000000,8,ST,HK,,16:40,Turf,3,A,Good,1600,80-60,"V094,V214,T046,V265,S225,T093,V076,T388,V136,T406,V279,T159,V300,S100,V194",1,2016-10-24 02:24:39.235315
2016-10-23 00:00:00.000000,1,S,SG,4581,12:40,Turf,INITIATION (4 YEAR OLD AND BELOW) (WEIGHT FOR AGE) (HORSES NOT WON A RACE IN 2YRS PRIOR TO NOMINATION DATE & NOT HAD > 8 STARTS IN SIN / MSIA),E (SC),GOOD,1400,,"44251,44430,44291,44223,44359,44348,44316,44353,44242",1,2016-10-24 00:27:00.307314
2016-10-21 00:00:00.000000,3,S,SG,4580,19:20,Poly,CLASS 4 (1),,GOOD,1000,,"43132,43919,43875,43194,43485,42605,42191,43710,42025,43818,42290",1,2016-10-22 00:14:39.348125
2016-10-23 00:00:00.000000,2,S,SG,4581,13:10,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),E (SC),GOOD,1200,,"44346,44357,44106,44259,44335,44331,44433,44441,44421",1,2016-10-24 00:27:06.149581
2016-10-23 00:00:00.000000,3,S,SG,4581,13:40,Turf,CLASS 5 (1),E (SC),GOOD,1400,,"43425,43856,44073,42339,43880,44076,41695,42966,42089,43471,43113,42838",1,2016-10-24 00:27:15.372214
2016-10-23 00:00:00.000000,4,ST,HK,,14:35,Turf,4,A,Good,1400,60-40,"V223,V102,T336,V101,T330,V316,S098,T220,V154,T418,S231,V263,V185,V220",1,2016-10-24 02:25:11.677462
2016-10-23 00:00:00.000000,7,S,SG,4581,15:50,Poly,CLASS 4 (1),,GOOD,1200,,"44093,44226,42060,43745,42642,43762,42320,44082,44327,43205,43469",1,2016-10-24 00:27:47.345499
2016-10-23 00:00:00.000000,8,S,SG,4581,16:20,Poly,OPEN BENCHMARK 83,,GOOD,1600,,"43861,43621,43434,43461,42932,43885,43991",1,2016-10-24 00:27:53.480432
2016-10-21 00:00:00.000000,4,S,SG,4580,19:50,Turf,OPEN MAIDEN (WEIGHT FOR AGE),D (SC),GOOD,1200,,"44320,44350,44216,43876,44378,43524,43767,43997,44384,43824,43853,44381",1,2016-10-22 00:14:47.607211
2016-10-23 00:00:00.000000,5,ST,HK,,15:05,AWT,2,,Good,1200,100-80,"S191,T309,T009,T116,S164,S269,V053,S275,S394,S054,S156,S160",1,2016-10-24 02:25:41.576737
2016-10-21 00:00:00.000000,5,S,SG,4580,20:20,Poly,CLASS 5,,GOOD,1800,,"38515,41981,43821,40367,43411,42573,42772,43799,44060,43713,41606,43288",1,2016-10-22 00:14:58.046781
2016-10-21 00:00:00.000000,6,S,SG,4580,20:50,Poly,CLASS 4 (2),,GOOD,1000,,"43540,43193,43780,42748,42301,42889,42190,42251,44170,43219",1,2016-10-22 00:15:06.172071
2016-10-21 00:00:00.000000,7,S,SG,4580,21:20,Poly,CLASS 3,,GOOD,1200,,"44230,43140,42811,43150,43917,43501,44257,42464,43855,43456,41581",1,2016-10-22 00:15:17.632664
2016-10-21 00:00:00.000000,8,S,SG,4580,21:50,Turf,CLASS 4,D (SC),GOOD,1600,,"42825,43432,43727,43950,43915,43068,43026,41003,41853,44268,43807",1,2016-10-22 00:15:27.425279
2016-10-23 00:00:00.000000,6,ST,HK,,15:40,Turf,3,A,Good,1200,80-60,"V328,V379,S347,V287,V126,T352,T138,V407,V233,T129,V002,V355,V349,V290",1,2016-10-24 02:26:07.803931
2016-10-23 00:00:00.000000,7,ST,HK,,16:10,Turf,,A,Good,1200,,"T211,T179,P069,S110,S398,S284,S143,T235,T245,T148,T251,P366",1,2016-10-24 02:26:36.101590
2016-11-16 00:00:00.000000,7,HV,HK,,22:20,Turf,2,C,Good,1800,100-80,"V132,T188,T342,S093,T163,S015,S083,T098,V133,S266,P435,V184",1,2016-11-17 01:25:07.761089
2016-10-23 00:00:00.000000,4,S,SG,4581,14:10,Turf,GRADUATION (SET WEIGHTS),E (SC),GOOD,1200,,"44162,44228,44101,43990,43864,44236",1,2016-10-24 00:27:20.635550
2016-10-23 00:00:00.000000,9,S,SG,4581,16:55,Turf,LANDEX CUP OPEN (3 YEAR OLD AND UPWARDS) (CONDITION WEIGHT) (RIDER ALLOWANCES NOT PERMITTED),E (SC),GOOD,1200,,"43657,42781,42043,43608,42993,44390,43494",1,2016-10-24 00:27:59.792910
2016-10-23 00:00:00.000000,10,S,SG,4581,17:30,Turf,CLASS 5 (2),E (SC),GOOD,1400,,"43449,43769,44026,43062,41979,41685,41177,43237,41191,42749,43412,41754",1,2016-10-24 00:28:10.514156
2016-10-23 00:00:00.000000,11,S,SG,4581,18:00,Poly,CLASS 5,,GOOD,1100,,"41810,43738,42807,39705,42688,42878,41573,41890,43835,43978,43930,42302",1,2016-10-24 00:28:21.255600
2016-10-23 00:00:00.000000,2,ST,HK,,13:30,Turf,4,A,Good,1200,60-40,"T184,T333,S405,V384,V324,V127,S301,V224,V283,N387,S011,V248,T266,P283",1,2016-10-24 02:27:05.690044
2016-10-26 00:00:00.000000,4,HV,HK,,20:45,Turf,4,C+3,Good To Firm,1000,60-40,"T157,T361,V315,V344,V243,V197,V286,V221,V387,V201,V271,T076",1,2016-10-26 22:10:30.500906
2016-10-21 00:00:00.000000,1,S,SG,4580,18:20,Poly,CLASS 5,,GOOD,1200,,"41841,43792,42929,43658,41010,40969,40770,42868,43360,41357,42082,42641",1,2016-10-22 00:14:25.248341
2016-10-23 00:00:00.000000,10,ST,HK,,17:50,Turf,2,A,Good,1800,100-80,"T198,T192,S015,P230,S266,S093,T355,S109,S145,T188,V013,P435,V235,T197",1,2016-10-24 00:20:28.446329
2016-10-28 00:00:00.000000,3,S,SG,4582,19:20,Poly,CLASS 4 (1),,GOOD,1100,,"44102,43849,43895,42891,42369,42844,43780,42629,43919,42176,42451",1,2016-10-29 00:16:56.015205
2016-11-16 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C,Good,1200,40-15,"S254,T274,S150,S051,V164,T042,T290,V141,P420,S130,S124,P064",1,2016-11-17 01:24:30.030747
2016-10-26 00:00:00.000000,3,HV,HK,,20:15,Turf,4,C+3,Good To Firm,1650,60-40,"S407,P256,S121,S379,P354,S303,P085,S078,V227,V177,M350,V149",1,2016-10-27 15:12:51.681098
2016-10-26 00:00:00.000000,6,HV,HK,,21:55,Turf,1,C+3,Good To Firm,1650,110-90,"S145,P158,V133,S152,T375,T163,S332,S125,S083,P031,S307",1,2016-10-27 15:13:36.737926
2016-10-26 00:00:00.000000,8,HV,HK,,22:50,Turf,3,C+3,Good To Firm,1650,80-60,"T382,T183,T411,S138,S023,T055,S380,V113,V069,V025,V301,V354",1,2016-10-27 15:14:09.829752
2016-10-28 00:00:00.000000,2,S,SG,4582,18:50,Poly,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),,GOOD,1200,,"44356,44091,44344,44418,44440,44095,44222",1,2016-10-29 00:15:59.972703
2016-10-23 00:00:00.000000,9,ST,HK,,17:15,Turf,,A,Good,1600,,"P270,P192,S411,V110,S386,T301,S117,V167,T104,S391,P294,V082",1,2016-10-24 02:22:58.159122
2016-11-25 00:00:00.000000,6,S,SG,4589,20:50,Poly,CLASS 5 (2),,GOOD,1100,,"41923,43361,42882,41177,40969,42966,42688,39674,42192,41890",1,2016-11-26 00:19:32.351531
2016-10-28 00:00:00.000000,6,S,SG,4582,20:50,Poly,CLASS 5,,GOOD,1700,,"43821,41499,41472,44136,43842,40870,43816,41940,43581,43504,42809,43812",1,2016-10-29 00:19:47.286125
2016-10-30 00:00:00.000000,1,HV,HK,,12:45,Turf,5,A,Good,1650,40-15,"S417,T130,T288,S202,T280,T233,T133,T089,P168,L247,T067",1,2016-10-31 00:16:29.178584
2016-10-30 00:00:00.000000,8,S,SG,4583,16:25,Turf,CHEYENNE DANCER 2009 STAKES CLASS 4,A (LC),GOOD,1800,,"44290,42958,42812,43915,41003,42693,44278,43439,43695,44233,43698,41697,44141,42538",1,2016-10-31 00:22:41.671664
2016-10-30 00:00:00.000000,9,S,SG,4583,17:00,Turf,RAFFLES CUP (SINGAPORE GROUP 1) (3 YEAR OLD AND UPWARDS) (WEIGHT FOR AGE) (2ND LEG - SINGAPORE TRIPLE CROWN SERIES) (RIDER ALLOWANCES NOT PERMITTED),A (LC),GOOD,1800,,"43783,43154,42074,43292,43179,42887,43206",1,2016-10-31 00:22:48.756913
2016-11-02 00:00:00.000000,2,ST,HK,,19:45,AWT,4,,Good,1200,60-40,"N360,P421,T023,V146,V009,S441,V116,T080,V095,P156,V164,T226",1,2016-11-03 00:12:45.620793
2016-11-02 00:00:00.000000,6,ST,HK,,21:45,AWT,4,,Good,1800,60-40,"T281,T325,S131,S388,T283,T002,S376,S306,S339,P425,V326,S187,P044,T199,N226",1,2016-11-03 00:11:55.183699
2016-11-02 00:00:00.000000,3,ST,HK,,20:15,AWT,5,,Good,1650,40-0,"T413,T329,N166,T079,T253,M255,P407,T063,S074,P130,P132,T004",1,2016-11-03 00:13:51.988645
2016-10-30 00:00:00.000000,9,HV,HK,,17:10,Turf,3,A,Good,1800,80-60,"T230,S355,T195,T409,S146,V008,T145,T187,S245,N375,T363,S100",1,2016-10-31 00:17:05.115185
2016-10-30 00:00:00.000000,2,HV,HK,,13:15,Turf,5,A,Good,1800,40-15,"S205,P293,P088,N416,S423,P070,T231,S097,T068,S381,S007,T323,S408",1,2016-10-31 00:17:44.400135
2016-10-30 00:00:00.000000,3,HV,HK,,13:45,Turf,3,A,Good,1200,80-60,"V093,N436,V413,N193,V370,S370,S399,T167,V121,T062,T402,V070",1,2016-10-31 00:18:54.681733
2016-10-30 00:00:00.000000,4,HV,HK,,14:15,Turf,4,A,Good,1650,60-40,"V254,T164,V212,P145,P151,S148,T002,P344,S127,S028,V179,V163",1,2016-10-31 00:19:28.502135
2016-10-30 00:00:00.000000,5,HV,HK,,15:05,Turf,4,A,Good,1200,60-40,"S277,V031,P422,P190,V203,V097,S291,T110,S426,V129,V231,T205",1,2016-10-31 00:20:06.523186
2016-10-30 00:00:00.000000,3,S,SG,4583,13:55,Turf,SUPER NINETYSEVEN 2013 STAKES NOVICE (SET WEIGHTS),A (LC),GOOD,1400,,"44014,43500,44343,44495,44112,44267,44039,43890,44244,43705",1,2016-10-31 00:21:48.818785
2016-10-28 00:00:00.000000,1,S,SG,4582,18:20,Poly,CLASS 5,,GOOD,1100,,"44199,42988,43126,43896,41239,41599,42665,42959,43629,43924,41274,43825",1,2016-10-29 00:15:33.317549
2016-10-28 00:00:00.000000,7,S,SG,4582,21:20,Poly,OPEN BENCHMARK 97,,GOOD,1000,,"43233,42584,41390,42601,43347,43474,43744,41170,42472",1,2016-10-29 00:20:01.682358
2016-10-28 00:00:00.000000,8,S,SG,4582,21:50,Poly,CLASS 4,,GOOD,1600,,"43607,42885,42169,43338,43567,42949,43489,43776,42828,42179",1,2016-10-29 00:20:29.486550
2016-10-28 00:00:00.000000,9,S,SG,4582,22:20,Poly,CLASS 4 (2),,GOOD,1100,,"42990,43759,43387,43266,44240,42323,42776,42664,43550,43106,42823,43889",1,2016-10-29 00:20:49.586148
2016-10-30 00:00:00.000000,10,S,SG,4583,17:35,Turf,CHEVRON 2008 STAKES CLASS 3,A (LC),GOOD,1200,,"44423,44285,43772,43765,44161,43681,42155,43481,43855,43897,43638",1,2016-10-31 00:23:00.074107
2016-10-30 00:00:00.000000,4,S,SG,4583,14:25,Turf,FLAX 2012 STAKES INITIATION (4 YEAR OLD AND BELOW) (WEIGHT FOR AGE) (HORSES NOT WON A RACE IN 2YRS PRIOR TO NOMINATION DATE & NOT HAD > 8 STARTS IN SIN / MSIA),A (LC),GOOD,1200,,"44035,44374,44443,44342,44302,44425,44408,44306,44366,44083,44354,44369,44265,44446",1,2016-10-31 00:22:01.127837
2016-10-30 00:00:00.000000,5,S,SG,4583,14:55,Turf,ALWAYS CERTAIN 2011 STAKES KRANJI STAKES C (SET WEIGHTS),A (LC),GOOD,1600,,"43275,42964,43611,43436,43732,42996,43589,42737,42709,41853",1,2016-10-31 00:22:11.980046
2016-10-30 00:00:00.000000,10,HV,HK,,17:45,Turf,2,A,Good,1200,100-80,"T374,T051,T400,T358,S312,T248,T371,T396,P214,P278,S221,V183",1,2016-10-31 00:13:24.133473
2016-10-30 00:00:00.000000,6,S,SG,4583,15:25,Turf,BETTER THAN EVER 2010 STAKES KRANJI STAKES D (1) (SET WEIGHTS),A (LC),GOOD,1200,,"41989,43929,44328,42593,44304,43770,43444,44232,43487,43084,40932,43834,43290,43205",1,2016-10-31 00:22:21.046810
2016-10-30 00:00:00.000000,11,S,SG,4583,18:05,Turf,LIM'S OBJECTIVE 2007 STAKES CLASS 4,A (LC),GOOD,1400,,"44309,43616,44042,41922,43079,44158,44040,44282,43819,43442,42785,44123,41286,44415",1,2016-10-31 00:23:10.083402
2016-11-02 00:00:00.000000,1,ST,HK,,19:15,AWT,5,,Good,1200,40-15,"S409,P208,P269,P260,S350,V144,T319,N139,T420,P401,T034,T166",1,2016-11-03 00:13:12.381437
2016-10-30 00:00:00.000000,6,HV,HK,,15:35,Turf,4,A,Good,1650,60-40,"S438,T391,V105,P423,P324,S317,T338,V058,T014,T431,P431,V383",1,2016-10-31 00:14:06.528847
2016-10-30 00:00:00.000000,7,S,SG,4583,15:55,Turf,EL DORADO CLASSIC (SINGAPORE GROUP 3) (3 YEAR OLD AND UPWARDS) (RIDER ALLOWANCES NOT PERMITTED),A (LC),GOOD,2200,,"43614,43642,43401,43332,44149,43167,42614,41492,44012,43828,43461,43670",1,2016-10-31 00:22:31.614850
2016-10-30 00:00:00.000000,1,S,SG,4583,12:55,Turf,STEPITUP 2015 STAKES KRANJI STAKES D (2) (SET WEIGHTS),A (LC),GOOD,1200,,"43877,44219,43750,41016,43995,40786,43948,43663,43735,43860,42328,42946,40255,42530",1,2016-10-31 00:21:33.830130
2016-10-30 00:00:00.000000,7,HV,HK,,16:05,Turf,2,A,Good,1650,90-70,"P134,T152,S298,S264,T098,S235,T134,T017,S362,V131,T348,V174,S199",1,2016-10-31 00:14:50.428071
2016-10-28 00:00:00.000000,4,S,SG,4582,19:50,Poly,MAIDEN,,GOOD,1100,,"44117,43994,43863,43464,44071,42669,44081,44001,43853",1,2016-10-29 00:17:41.341554
2016-10-30 00:00:00.000000,2,S,SG,4583,13:25,Turf,WAR AFFAIR 2014 STAKES RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),A (LC),GOOD,1400,,"44107,44227,44252,44284,44247,44310,44212,44110",1,2016-10-31 00:21:39.880297
2016-10-28 00:00:00.000000,5,S,SG,4582,20:20,Poly,OPEN BENCHMARK 67,,GOOD,1000,,"44283,41716,42454,43652,44079,41521,40678,41272,43040,43688,41132",1,2016-10-29 00:19:17.070678
2016-10-30 00:00:00.000000,8,HV,HK,,16:35,Turf,3,A,Good,1200,80-60,"T216,T095,S172,V024,T312,S279,V222,T412,S385,V412,S014,V409",1,2016-10-31 00:15:48.218015
2016-10-26 00:00:00.000000,1,HV,HK,,19:15,Turf,5,C+3,Good To Firm,1200,40-15,"S019,V141,T258,S130,S150,S251,T420,S446,V091,T086,P420",1,2016-10-27 15:14:37.647278
2016-10-26 00:00:00.000000,5,HV,HK,,21:25,Turf,4,C+3,Good To Firm,2200,60-35,"S378,T385,T105,M401,T053,P032,T160,N252,V036,P268,V063,T386",1,2016-10-27 15:15:11.091781
2016-10-26 00:00:00.000000,7,HV,HK,,22:25,Turf,3,C+3,Good To Firm,1000,80-60,"V138,P106,V278,T415,P396,T334,S431,T209,S200,N317,P063,S397",1,2016-10-27 15:15:44.800999
2016-11-02 00:00:00.000000,4,ST,HK,,20:45,AWT,4,,Good,1200,60-40,"V187,S096,T285,T364,P185,T401,T238,S329,V317,T032,S405,T339",1,2016-11-03 00:14:34.490791
2016-11-02 00:00:00.000000,5,ST,HK,,21:15,AWT,3,,Good,1200,80-60,"T306,T099,T254,V186,V255,P355,S091,S299,T426,V340,S382,S420",1,2016-11-03 00:15:03.170822
2016-11-18 00:00:00.000000,2,S,SG,4587,18:50,Turf,LANTAU ISLAND STAKES RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),A (LC),GOOD,1200,,"44028,44292,44106,44385,44498,44275,44344,44336,44225,44407,44445,44433,44256,44394",1,2016-11-19 00:17:17.368026
2016-11-18 00:00:00.000000,3,S,SG,4587,19:20,Poly,VICTORIA PEAK STAKES CLASS 4 (2),,GOOD,1000,,"43387,43485,42855,44063,42176,41993,42028,43016,44499,43983,41132,42908",1,2016-11-19 00:17:26.922955
2016-11-18 00:00:00.000000,4,S,SG,4587,19:50,Turf,LAN KWAI FONG STAKES NOVICE (SET WEIGHTS),A (LC),GOOD,1200,,"44228,44422,44219,44244,44320,44248,44117,44039,44302,43995,44510,43948,44035,43480",1,2016-11-19 00:17:36.872147
2016-11-06 00:00:00.000000,5,ST,HK,,14:30,Turf,4,C+3,Good To Firm,1000,60-40,"V306,T331,T091,A051,V107,P231,A027,V252,V259,M273,V274,V273,T168,V283",1,2016-11-07 00:14:17.186799
2016-11-06 00:00:00.000000,7,S,SG,4585,15:55,Turf,KRANJI STAKES A (SET WEIGHTS),D (LC),GOOD,1600,,"42744,42083,43925,42300,42909,43182,42616",1,2016-11-07 00:22:09.839569
2016-11-06 00:00:00.000000,8,S,SG,4585,16:25,Turf,CLASS 4 (1),D (LC),GOOD,1400,,"43383,44056,44351,43789,43038,43117,42965,43762,43528,44416,42801,42585",1,2016-11-07 00:22:18.266836
2016-11-04 00:00:00.000000,5,S,SG,4584,20:20,Poly,CLASS 3,,GOOD,1000,,"44339,41862,42084,44086,43542,42454,40405,43841,42401,42695",1,2016-11-05 00:16:24.491043
2016-11-06 00:00:00.000000,6,ST,HK,,15:05,Turf,4,C+3,Good To Firm,1600,60-40,"T108,V333,T201,T220,V316,V263,T336,V048,P354,V258,T298,V202,S231,N348",1,2016-11-07 00:14:55.190068
2016-11-06 00:00:00.000000,7,ST,HK,,15:35,Turf,4,C+3,Good To Firm,1400,60-40,"V397,T259,P436,V072,P297,N248,V088,V038,T333,V334,T153,P272,S218,T076",1,2016-11-07 00:15:44.846438
2016-11-06 00:00:00.000000,8,ST,HK,,16:05,Turf,,C+3,Good To Firm,1800,,"T118,V167,T192,S217,T198,S145,S183,V627,V133,P294,S393,T197,S152,T104",1,2016-11-07 00:16:31.949967
2016-11-06 00:00:00.000000,9,S,SG,4585,17:00,Turf,CLASS 3,D (LC),GOOD,1400,,"42811,42604,43526,41581,43806,43571,43150,43502,42041,43376,44169",1,2016-11-07 00:22:26.595877
2016-11-06 00:00:00.000000,10,ST,HK,,17:15,Turf,2,C+3,Good To Firm,1400,90-70,"V077,V142,V150,T242,P212,S358,V111,V053,T419,S142,V118,S419,P361,T186",1,2016-11-07 00:19:44.996926
2016-11-06 00:00:00.000000,1,ST,HK,,12:30,Turf,5,C+3,Good To Firm,1400,40-0,"S320,T202,S032,S070,T060,T133,V027,V117,T203,T161,T266,T039,P075,S283",1,2016-11-07 00:17:26.449844
2016-11-04 00:00:00.000000,6,S,SG,4584,20:50,Poly,CLASS 5,,GOOD,1600,,"42908,43317,42999,42168,41981,41271,41606,43036,44055,43807,42686,41873",1,2016-11-05 00:16:33.849669
2016-11-06 00:00:00.000000,3,ST,HK,,13:30,Turf,4,C+3,Good To Firm,1400,60-40,"T380,V296,V040,V165,P422,T369,V216,T278,P438,V127,V224,N432,V160,V375",1,2016-11-07 00:20:23.848844
2016-11-06 00:00:00.000000,1,S,SG,4585,12:50,Poly,MAIDEN,,GOOD,1600,,"44060,43909,43795,42772,43632,44242,43966,43602,44076,44121,44084",1,2016-11-07 00:21:24.716182
2016-11-06 00:00:00.000000,10,S,SG,4585,17:35,Turf,CLASS 4,D (LC),GOOD,1600,,"43703,44032,43702,43045,44307,44018,43432,43788,43268,41503",1,2016-11-07 00:22:34.044726
2016-11-06 00:00:00.000000,2,S,SG,4585,13:20,Turf,RESTRICTED MAIDEN (2 AND 3 YEAR OLD) (WEIGHT FOR AGE),D (LC),GOOD,1200,,"44380,44331,44398,44211,44256,44316,44375,44235",1,2016-11-07 00:21:30.271166
2016-11-06 00:00:00.000000,2,ST,HK,,13:00,Turf,4 (Restricted),C+3,Good To Firm,1200,60-40,"A050,V347,V307,V123,V394,V320,V367,V248,V421,V238,V145,V313",1,2016-11-07 00:18:14.316453
2016-11-04 00:00:00.000000,7,S,SG,4584,21:20,Turf,KRANJI STAKES A (SET WEIGHTS),D (LC),GOOD,1200,,"43363,43145,42997,44005,42485,43744,43251,43597,41498",1,2016-11-05 00:16:41.015623
2016-11-04 00:00:00.000000,8,S,SG,4584,21:50,Turf,CLASS 5 (1),D (LC),GOOD,1400,,"43960,43160,42878,43429,43581,42147,43361,42868,44184,44130,43856,43052",1,2016-11-05 00:16:52.770302
2016-11-04 00:00:00.000000,9,S,SG,4584,22:20,Turf,CLASS 4 (1),D (LC),GOOD,1200,,"44465,41016,41075,44020,43946,44327,43971,42219,43582,44085,42195,44253",1,2016-11-05 00:17:01.799654
2016-11-09 00:00:00.000000,2,HV,HK,,19:45,Turf,5,B,Good,1650,40-15,"T160,P001,T393,P046,T319,T436,T288,S351,T253,S246,T287,P168",1,2016-11-10 00:15:42.634543
2016-11-06 00:00:00.000000,3,S,SG,4585,13:50,Poly,CLASS 4 (2),,GOOD,1000,,"44312,43220,42251,42867,42915,42748,43054,44070",1,2016-11-07 00:21:37.094529
2016-11-06 00:00:00.000000,4,S,SG,4585,14:20,Poly,CLASS 5,,GOOD,1000,,"44023,43738,42024,43273,43781,41495,39976,39584,42628,41550,43978,41961",1,2016-11-07 00:21:46.590087
2016-11-06 00:00:00.000000,5,S,SG,4585,14:50,Poly,CLASS 4 (1),,GOOD,1000,,"43775,43559,38307,43132,44280,42593,44122,43745,42500,43016",1,2016-11-07 00:21:54.220480
2016-11-04 00:00:00.000000,1,S,SG,4584,18:20,Turf,OPEN MAIDEN (WEIGHT FOR AGE),D (LC),GOOD,1400,,"44198,44396,43624,44271,44223,44105,44353,43956,44409,43697",1,2016-11-05 00:15:47.720583
2016-11-02 00:00:00.000000,8,ST,HK,,22:50,AWT,3,,Good,1650,80-60,"P267,P238,T376,S343,T417,S439,P417,T117,V190,P439,S106,S054,T028,V218",1,2016-11-03 00:15:31.304245
2016-11-09 00:00:00.000000,8,HV,HK,,22:55,Turf,2,B,Good,1200,100-80,"V052,P278,T051,T374,P041,N236,V235,M085,T313,T358,T171,S101",1,2016-11-10 00:16:25.226629
2016-11-06 00:00:00.000000,11,S,SG,4585,18:05,Turf,CLASS 4 (2),D (LC),GOOD,1400,,"44048,43404,44146,43950,43573,43193,43450,44002,43425,43104,43378,44509",1,2016-11-07 00:22:42.569240
2016-11-02 00:00:00.000000,7,ST,HK,,22:15,AWT,3,,Good,1200,80-60,"T213,T389,T083,T324,S323,T302,T432,P018,P400,V126,S204,S066",1,2016-11-03 00:16:10.987089
2016-11-06 00:00:00.000000,9,ST,HK,,16:40,Turf,3,C+3,Good To Firm,1400,80-60,"A025,T403,V223,T262,P373,V020,T236,T256,V182,T181,S414,V102,V171,V302",1,2016-11-07 00:18:36.866975
2016-11-06 00:00:00.000000,6,S,SG,4585,15:25,Turf,CLASS 5,D (LC),GOOD,1800,,"42917,42682,43311,43411,43523,43794,40596,43091,42322,42752,43351,43398",1,2016-11-07 00:22:03.128413
2016-11-09 00:00:00.000000,1,HV,HK,,19:15,Turf,5,B,Good,1000,40-15,"T346,V117,V144,S251,T289,S367,T356,S087,P105,S413,S446",1,2016-11-10 00:17:13.547987
2016-11-09 00:00:00.000000,3,HV,HK,,20:15,Turf,4,B,Good,1650,60-40,"V212,T093,T113,T144,T110,S133,V063,V119,T383,V108,N294,V227",1,2016-11-10 00:17:39.622956
2016-11-09 00:00:00.000000,4,HV,HK,,20:45,Turf,4,B,Good,1200,60-40,"P097,S104,V200,P330,V377,N409,N111,T018,T054,V090,V011,V104",1,2016-11-10 00:18:14.991031
